uniprot_id,entry_version,protein_name,full_name,protein_existence,location,evidence,antibodies
Q49AN0,155,CRY2_HUMAN,Cryptochrome-2,Experimental evidence at protein level,Cytoplasm;Nucleus,ECO:0000269;ECO:0000269,"37577,56763"
Q49AR2,115,CE022_HUMAN,UPF0489 protein C5orf22,Experimental evidence at protein level,,,"43062,61713"
Q49B96,127,COX19_HUMAN,Cytochrome c oxidase assembly protein COX19,Experimental evidence at protein level,"Cytoplasm,cytosol;Mitochondrion intermembrane space;Mitochondrion",ECO:0000269;ECO:0000269;ECO:0000269,21226
Q49MG5,122,MAP9_HUMAN,Microtubule-associated protein 9,Experimental evidence at protein level,"Cytoplasm;Cytoplasm,cytoskeleton;Cytoplasm,cytoskeleton,spindle",ECO:0000269;ECO:0000269;ECO:0000269,"37864,65687"
Q49MI3,137,CERKL_HUMAN,Ceramide kinase-like protein,Experimental evidence at protein level,"Cytoplasm;Nucleus,nucleolus",,"35443,35444,43203"
Q4AC94,129,C2CD3_HUMAN,C2 domain-containing protein 3,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,cilium basal body;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole",ECO:0000250;ECO:0000269,"38552,38553,39331,40433"
Q4AC99,122,1A1L2_HUMAN,Probable inactive 1-aminocyclopropane-1-carboxylate synthase-like protein 2,Experimental evidence at transcript level,,,"39069,39070,46163,53391,65042"
Q4ADV7,133,RIC1_HUMAN,Guanine nucleotide exchange factor subunit RIC1,Experimental evidence at protein level,"Cytoplasm,cytosol;Membrane",ECO:0000269;ECO:0000269,"24614,39567,51578"
Q4AE62,134,GTDC1_HUMAN,Glycosyltransferase-like domain-containing protein 1,Experimental evidence at transcript level,,,"36694,42022"
Q4FZB7,149,KMT5B_HUMAN,Histone-lysine N-methyltransferase KMT5B,Experimental evidence at protein level,Nucleus;Chromosome,ECO:0000269;ECO:0000250,"38509,38510,46139,63648"
Q4G0A6,114,MINY4_HUMAN,Probable ubiquitin carboxyl-terminal hydrolase MINDY-4,Experimental evidence at protein level,,,"19475,30129,30130"
Q4G0F5,141,VP26B_HUMAN,Vacuolar protein sorting-associated protein 26B,Experimental evidence at protein level,Cytoplasm;Membrane;Early endosome;Late endosome,ECO:0000250;ECO:0000250;ECO:0000250,"38172,62288"
Q4G0G5,105,SC2B2_HUMAN,Secretoglobin family 2B member 2,Experimental evidence at protein level,Secreted,ECO:0000305,46806
Q4G0J3,163,LARP7_HUMAN,La-related protein 7,Experimental evidence at protein level,"Nucleus,nucleoplasm",ECO:0000269,"17600,26842,27930,66402"
Q4G0M1,104,ERFE_HUMAN,Erythroferrone,Experimental evidence at transcript level,Secreted,ECO:0000250,"77259,79591"
Q4G0N0,91,GGTA1_HUMAN,"Inactive N-acetyllactosaminide alpha-1,3-galactosyltransferase",Experimental evidence at protein level,"Golgi apparatus,Golgi stack membrane",ECO:0000250,23262
Q4G0N4,130,NAKD2_HUMAN,"NAD kinase 2, mitochondrial",Experimental evidence at protein level,Mitochondrion,ECO:0000269,"38366,38367,61492"
Q4G0N7,107,F229B_HUMAN,Protein FAM229B,Experimental evidence at protein level,,,36068
Q4G0N8,135,SL9C1_HUMAN,Sodium/hydrogen exchanger 10,Experimental evidence at transcript level,"Cell projection,cilium,flagellum membrane",ECO:0000250,"36191,36192,44853,58097,73196,78243"
Q4G0P3,150,HYDIN_HUMAN,Hydrocephalus-inducing protein homolog,Experimental evidence at protein level,"Cell projection,cilium;Cytoplasm,cytoskeleton,cilium axoneme",ECO:0000305;ECO:0000250,"46282,51787,67155,74129"
Q4G0S4,128,C27C1_HUMAN,Cytochrome P450 27C1,Experimental evidence at protein level,Mitochondrion membrane,ECO:0000250,"62460,68731,70569,78373"
Q4G0S7,103,CC152_HUMAN,Coiled-coil domain-containing protein 152,Experimental evidence at protein level,,,"36239,36240,75612"
Q4G0T1,97,SRCRM_HUMAN,Scavenger receptor cysteine-rich domain-containing protein SCART1,Experimental evidence at protein level,Membrane,ECO:0000255,43101
Q4G0U5,116,PCDP1_HUMAN,Cilia- and flagella-associated protein 221,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,cilium axoneme;Cytoplasm;Cytoplasm,cytoskeleton",ECO:0000269;ECO:0000250;ECO:0000250,"42501,54164"
Q4G0W2,126,DUS28_HUMAN,Dual specificity phosphatase 28,Experimental evidence at protein level,,,47456
Q4G0X4,120,KCD21_HUMAN,BTB/POZ domain-containing protein KCTD21,Experimental evidence at protein level,,,"41964,50395"
Q4G0X9,144,CCD40_HUMAN,Coiled-coil domain-containing protein 40,Experimental evidence at protein level,"Cytoplasm;Cell projection,cilium",ECO:0000250;ECO:0000269,22974
Q4G0Z9,126,MCMD2_HUMAN,Minichromosome maintenance domain-containing protein 2,Experimental evidence at protein level,,,"26315,26522,58038,78528"
Q4G112,145,HSF5_HUMAN,Heat shock factor protein 5,Experimental evidence at transcript level,Nucleus,ECO:0000305,"16440,63613"
Q4G148,136,GXLT1_HUMAN,Glucoside xylosyltransferase 1,Experimental evidence at protein level,Membrane,ECO:0000305,"65432,67067,75531,77997"
Q4G163,130,FBX43_HUMAN,F-box only protein 43,Experimental evidence at protein level,,,"24292,24295,24824"
Q4G176,136,ACSF3_HUMAN,"Malonate--CoA ligase ACSF3, mitochondrial",Experimental evidence at protein level,Mitochondrion,ECO:0000269,"8322,8323,8506,79318"
Q4G1C9,127,GRPL2_HUMAN,GLIPR1-like protein 2,Experimental evidence at protein level,Membrane,ECO:0000305,"39795,39866"
Q4J6C6,151,PPCEL_HUMAN,Prolyl endopeptidase-like,Experimental evidence at protein level,"Cytoplasm,cytosol;Golgi apparatus,trans-Golgi network;Cytoplasm,cytoskeleton;Golgi apparatus;Nucleus",ECO:0000269;ECO:0000250;ECO:0000250;ECO:0000250;ECO:0000269,"34623,49065,63238,71313"
Q4JDL3,138,PTN20_HUMAN,Tyrosine-protein phosphatase non-receptor type 20,Experimental evidence at protein level,"Nucleus;Cytoplasm;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome",ECO:0000269;ECO:0000269;ECO:0000269,"43337,46896,47055,48310,69148"
Q4KMG0,150,CDON_HUMAN,Cell adhesion molecule-related/down-regulated by oncogenes,Experimental evidence at protein level,Cell membrane,ECO:0000250,"12422,13576,14126,17377,47582"
Q4KMG9,111,TM52B_HUMAN,Transmembrane protein 52B,Experimental evidence at protein level,Membrane,ECO:0000305,"36147,36148,58096"
Q4KMP7,140,TB10B_HUMAN,TBC1 domain family member 10B,Experimental evidence at protein level,Cytoplasm,ECO:0000269,"48894,57101"
Q4KMQ1,129,TPRN_HUMAN,Taperin,Experimental evidence at protein level,"Cell projection,stereocilium",ECO:0000250,"20899,76667"
Q4KMQ2,151,ANO6_HUMAN,Anoctamin-6,Experimental evidence at protein level,Cell membrane,ECO:0000269,"38957,38958,58737"
Q4KMZ1,118,IQCC_HUMAN,IQ domain-containing protein C,Experimental evidence at protein level,,,"28602,28686,28693,69430"
Q4KMZ8,119,NKAI1_HUMAN,Sodium/potassium-transporting ATPase subunit beta-1-interacting protein 1,Experimental evidence at transcript level,Cell membrane,ECO:0000305,6873
Q4KWH8,158,PLCH1_HUMAN,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1",Experimental evidence at protein level,Cytoplasm;Membrane,ECO:0000269;ECO:0000269,"36176,36177,57978,78533"
Q4L180,123,FIL1L_HUMAN,Filamin A-interacting protein 1-like,Experimental evidence at protein level,Cytoplasm;Membrane;Nucleus,ECO:0000269;ECO:0000269;ECO:0000269,"43133,51946"
Q4L235,133,ACSF4_HUMAN,Beta-alanine-activating enzyme,Experimental evidence at protein level,,,"36472,36473,67319"
Q4LDE5,155,SVEP1_HUMAN,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",Experimental evidence at protein level,Secreted;Cytoplasm;Membrane,ECO:0000305;ECO:0000269;ECO:0000269,"20610,21520,22278,64300"
Q4LDG9,143,DNAL1_HUMAN,Dynein axonemal light chain 1,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,cilium axoneme",ECO:0000305,"44017,53129,60974"
Q4LDR2,104,CTXN3_HUMAN,Cortexin-3,Experimental evidence at protein level,Membrane,ECO:0000305,"44611,63194,72192,73815,78837"
Q4LE39,155,ARI4B_HUMAN,AT-rich interactive domain-containing protein 4B,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000255;ECO:0000269,"27205,27333,53692"
Q4LEZ3,97,AARD_HUMAN,Alanine and arginine-rich domain-containing protein,Experimental evidence at protein level,,,"67627,68290,76712"
Q4QY38,110,DB134_HUMAN,Beta-defensin 134,Protein inferred from homology,Secreted,ECO:0000305,44494
Q4U2R6,127,RM51_HUMAN,"39S ribosomal protein L51, mitochondrial",Experimental evidence at protein level,Mitochondrion,ECO:0000269,"39923,57103,76417"
Q4UJ75,118,A20A4_HUMAN,Putative ankyrin repeat domain-containing protein 20A4,Protein uncertain,,,"43239,47112,47167,47766,51753,52842,54389,63328"
Q4V321,119,GAG13_HUMAN,G antigen 13,Protein inferred from homology,,,43232
Q4V326,119,GAG2E_HUMAN,G antigen 2E,Protein inferred from homology,,,43232
Q4V328,146,GRAP1_HUMAN,GRIP1-associated protein 1,Experimental evidence at protein level,"Early endosome membrane;Recycling endosome membrane;Cell projection,axon;Cell projection,dendrite;Synapse",ECO:0000269;ECO:0000250;ECO:0000250;ECO:0000250;ECO:0000250,"282,615"
Q4V339,124,ZNG1F_HUMAN,Zinc-regulated GTPase metalloprotein activator 1F,Protein inferred from homology,Nucleus,ECO:0000250,"42694,42759,42813,43827,46398,57440,65874,67086,74930,75796"
Q4V9L6,122,TM119_HUMAN,Transmembrane protein 119,Experimental evidence at protein level,Cell membrane;Cytoplasm;Endoplasmic reticulum membrane,ECO:0000269;ECO:0000250;ECO:0000250,"51870,52650"
Q4VC05,130,BCL7A_HUMAN,B-cell CLL/lymphoma 7 protein family member A,Experimental evidence at protein level,,,"19762,49980"
Q4VC12,118,MSS51_HUMAN,"Putative protein MSS51 homolog, mitochondrial",Experimental evidence at protein level,,,"38564,38566"
Q4VC31,119,MIX23_HUMAN,Protein MIX23,Experimental evidence at protein level,,,"47777,51965"
Q4VC39,100,HIG2B_HUMAN,Putative HIG1 domain family member 2B,Protein uncertain,Membrane,ECO:0000255,"19016,42715"
Q4VC44,128,FWCH1_HUMAN,FLYWCH-type zinc finger-containing protein 1,Experimental evidence at protein level,"Nucleus;Chromosome,centromere",ECO:0000269;ECO:0000269,"40753,41001"
Q4VCS5,158,AMOT_HUMAN,Angiomotin,Experimental evidence at protein level,"Cell junction,tight junction",ECO:0000269,"2555,67290,67853,69051,77203"
Q4VNC0,132,AT135_HUMAN,Probable cation-transporting ATPase 13A5,Experimental evidence at transcript level,Membrane,ECO:0000305,"31771,31772,31774,64351"
Q4VNC1,135,AT134_HUMAN,Probable cation-transporting ATPase 13A4,Experimental evidence at transcript level,Early endosome membrane;Late endosome membrane;Recycling endosome membrane,ECO:0000250;ECO:0000250;ECO:0000250,"46945,51932,75243,78824"
Q4VX76,142,SYTL3_HUMAN,Synaptotagmin-like protein 3,Experimental evidence at protein level,Endomembrane system,ECO:0000250,"30584,30585,30586"
Q4VXA5,118,KHDC1_HUMAN,KH homology domain-containing protein 1,Experimental evidence at transcript level,Membrane,ECO:0000305,"29030,29031,29032,75840,75996"
Q4VXU2,142,PAP1L_HUMAN,Polyadenylate-binding protein 1-like,Experimental evidence at transcript level,,,"66650,75859"
Q4W4Y0,99,CN028_HUMAN,Uncharacterized protein C14orf28,Experimental evidence at transcript level,,,"59429,59635,65972"
Q4W5G0,142,TIGD2_HUMAN,Tigger transposable element-derived protein 2,Protein inferred from homology,Nucleus,ECO:0000255,"54844,71168"
Q4ZG55,111,GREB1_HUMAN,Protein GREB1,Experimental evidence at transcript level,Membrane,ECO:0000255,"24616,27843,28416"
Q4ZHG4,140,FNDC1_HUMAN,Fibronectin type III domain-containing protein 1,Experimental evidence at transcript level,Secreted,ECO:0000305,"30962,30963,76287"
Q4ZIN3,135,MBRL_HUMAN,Membralin,Experimental evidence at protein level,Endoplasmic reticulum membrane,ECO:0000250,"42669,54801"
Q4ZJI4,139,SL9B1_HUMAN,Sodium/hydrogen exchanger 9B1,Experimental evidence at transcript level,"Cell projection,cilium,flagellum membrane",ECO:0000250,"35435,58971,65520"
Q502W6,121,VWA3B_HUMAN,von Willebrand factor A domain-containing protein 3B,Experimental evidence at protein level,Cytoplasm,ECO:0000269,"36700,36701"
Q502W7,106,CCD38_HUMAN,Coiled-coil domain-containing protein 38,Experimental evidence at transcript level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome",ECO:0000269,"39305,39726,61558,74169"
Q502X0,114,MORN2_HUMAN,MORN repeat-containing protein 2,Experimental evidence at protein level,"Cytoplasmic vesicle,secretory vesicle,acrosome;Nucleus",ECO:0000250;ECO:0000250,"51079,57815"
Q504Q3,163,PAN2_HUMAN,PAN2-PAN3 deadenylation complex catalytic subunit PAN2,Experimental evidence at protein level,"Cytoplasm;Cytoplasm,P-body;Nucleus",ECO:0000269;ECO:0000255;ECO:0000269;ECO:0000255;ECO:0000269,"69374,73192"
Q504T8,125,MIDN_HUMAN,Midnolin,Experimental evidence at protein level,"Nucleus,nucleolus;Nucleus;Cytoplasm,cytosol",ECO:0000250;ECO:0000269;ECO:0000269,"42018,42452,49432"
Q504U0,115,CD046_HUMAN,Renal cancer differentiation gene 1 protein,Experimental evidence at protein level,Cytoplasm,ECO:0000269,"47287,52670"
Q504Y0,123,S39AC_HUMAN,Zinc transporter ZIP12,Experimental evidence at transcript level,Membrane,ECO:0000305,"36598,36599,57510,59725,59726,77034,77354"
Q504Y2,136,PKDCC_HUMAN,Extracellular tyrosine-protein kinase PKDCC,Experimental evidence at protein level,Secreted;Golgi apparatus,ECO:0000269;ECO:0000250,"26427,26442,26526"
Q504Y3,114,ZCPW2_HUMAN,Zinc finger CW-type PWWP domain protein 2,Experimental evidence at protein level,,,"35035,39839"
Q50LG9,134,LRC24_HUMAN,Leucine-rich repeat-containing protein 24,Experimental evidence at transcript level,Membrane,ECO:0000305,"28171,37689,52250"
Q52LA3,121,LIN52_HUMAN,Protein lin-52 homolog,Experimental evidence at protein level,,,"900,1777"
Q52LD8,131,RFTN2_HUMAN,Raftlin-2,Experimental evidence at protein level,Cell membrane,ECO:0000250,"35232,35233,43190"
Q52LG2,110,KR132_HUMAN,Keratin-associated protein 13-2,Experimental evidence at protein level,,,59982
Q52LJ0,146,FA98B_HUMAN,Protein FAM98B,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000269;ECO:0000269,"8320,8502"
Q52LR7,129,EPC2_HUMAN,Enhancer of polycomb homolog 2,Experimental evidence at protein level,Nucleus,ECO:0000250,"36759,42602"
Q52LW3,149,RHG29_HUMAN,Rho GTPase-activating protein 29,Experimental evidence at protein level,,,26534
Q52M93,147,Z585B_HUMAN,Zinc finger protein 585B,Experimental evidence at transcript level,Nucleus,ECO:0000305,"46323,75556"
Q52MB2,113,CC184_HUMAN,Coiled-coil domain-containing protein 184,Experimental evidence at protein level,,,"39947,41715"
Q52WX2,138,SBK1_HUMAN,Serine/threonine-protein kinase SBK1,Experimental evidence at transcript level,Cytoplasm,ECO:0000250,67254
Q537H7,99,SPT45_HUMAN,Spermatogenesis-associated protein 45,Protein inferred from homology,,,"29262,49921"
Q53EL6,153,PDCD4_HUMAN,Programmed cell death protein 4,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000250;ECO:0000250,"393,1032,27214"
Q53EL9,134,SEZ6_HUMAN,Seizure protein 6 homolog,Experimental evidence at protein level,Cell membrane,ECO:0000250,"7703,8144,11777,12067"
Q53EP0,142,FND3B_HUMAN,Fibronectin type III domain-containing protein 3B,Experimental evidence at protein level,Membrane,ECO:0000250,"7859,8161,12823,63800"
Q53ET0,137,CRTC2_HUMAN,CREB-regulated transcription coactivator 2,Experimental evidence at protein level,Cytoplasm;Nucleus,ECO:0000269;ECO:0000269,"28454,28465"
Q53EU6,136,GPAT3_HUMAN,Glycerol-3-phosphate acyltransferase 3,Experimental evidence at protein level,Endoplasmic reticulum membrane,ECO:0000269,"29414,33749"
Q53EV4,131,LRC23_HUMAN,Leucine-rich repeat-containing protein 23,Experimental evidence at protein level,,,"37766,57533"
Q53EZ4,164,CEP55_HUMAN,Centrosomal protein of 55 kDa,Experimental evidence at protein level,"Cytoplasm;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Cleavage furrow;Midbody,Midbody ring",ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269,"23430,53078"
Q53F19,134,NCBP3_HUMAN,Nuclear cap-binding protein subunit 3,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000269;ECO:0000269,"8959,9032,12798,13195"
Q53F39,130,MPPE1_HUMAN,Metallophosphoesterase 1,Experimental evidence at protein level,"Endoplasmic reticulum-Golgi intermediate compartment membrane;Golgi apparatus,cis-Golgi network membrane",ECO:0000269;ECO:0000269,"8227,12639,51521"
Q53FA7,146,QORX_HUMAN,Quinone oxidoreductase PIG3,Experimental evidence at protein level,,,"17479,22012,28742"
Q53FD0,122,ZC21C_HUMAN,Zinc finger C2HC domain-containing protein 1C,Experimental evidence at protein level,,,"50928,54602,65062"
Q53FP2,113,NACHO_HUMAN,Novel acetylcholine receptor chaperone,Experimental evidence at protein level,Peroxisome membrane;Cytoplasmic vesicle;Endoplasmic reticulum membrane,ECO:0000250;ECO:0000250;ECO:0000250,"48583,64052"
Q53FT3,126,HIKES_HUMAN,Protein Hikeshi,Experimental evidence at protein level,"Cytoplasm;Cytoplasm,cytosol;Nucleus",ECO:0000250;ECO:0000269;ECO:0000269,"12329,12708,35063,35064"
Q53FV1,130,ORML2_HUMAN,ORM1-like protein 2,Experimental evidence at protein level,Endoplasmic reticulum membrane,ECO:0000269,"38808,65643,74120,77983"
Q53FZ2,136,ACSM3_HUMAN,"Acyl-coenzyme A synthetase ACSM3, mitochondrial",Experimental evidence at protein level,Mitochondrion;Mitochondrion matrix,ECO:0000269;ECO:0000250,"41013,53517"
Q53G44,117,IF44L_HUMAN,Interferon-induced protein 44-like,Experimental evidence at protein level,Cytoplasm,ECO:0000305,"53247,60372"
Q53G59,159,KLH12_HUMAN,Kelch-like protein 12,Experimental evidence at protein level,"Cytoplasmic vesicle,COPII-coated vesicle",ECO:0000269,"60319,71324"
Q53GA4,133,PHLA2_HUMAN,Pleckstrin homology-like domain family A member 2,Experimental evidence at protein level,Cytoplasm;Membrane,ECO:0000250;ECO:0000250,3994
Q53GD3,150,CTL4_HUMAN,Choline transporter-like protein 4,Experimental evidence at protein level,Membrane;Apical cell membrane,ECO:0000269;ECO:0000269,"46977,54176"
Q53GG5,156,PDLI3_HUMAN,PDZ and LIM domain protein 3,Experimental evidence at protein level,"Cytoplasm,myofibril,sarcomere,Z line",ECO:0000269,4749
Q53GI3,153,ZN394_HUMAN,Zinc finger protein 394,Experimental evidence at protein level,Nucleus,ECO:0000255,"51421,54639"
Q53GL0,133,PKHO1_HUMAN,Pleckstrin homology domain-containing family O member 1,Experimental evidence at protein level,Cell membrane;Nucleus;Cytoplasm,ECO:0000269;ECO:0000269;ECO:0000269,"61018,67179,67669,69091"
Q53GL7,150,PAR10_HUMAN,Protein mono-ADP-ribosyltransferase PARP10,Experimental evidence at protein level,"Nucleus,nucleolus;Cytoplasm",ECO:0000269;ECO:0000269,"28122,52427,52430"
Q53GQ0,163,DHB12_HUMAN,Very-long-chain 3-oxoacyl-CoA reductase,Experimental evidence at protein level,Endoplasmic reticulum membrane,ECO:0000269,"16023,16427"
Q53GS7,152,GLE1_HUMAN,mRNA export factor GLE1,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000269;ECO:0000269,"41689,43538,61560"
Q53GS9,162,SNUT2_HUMAN,U4/U6.U5 tri-snRNP-associated protein 2,Experimental evidence at protein level,Nucleus,ECO:0000269,"34823,34824,43195,77350,78463"
Q53GT1,145,KLH22_HUMAN,Kelch-like protein 22,Experimental evidence at protein level,"Cytoplasm,cytosol;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Cytoplasm,cytoskeleton,spindle;Nucleus;Lysosome",ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269,"35182,40766,71377"
