uniprot_id,entry_version,protein_name,full_name,protein_existence,location,evidence,antibodies,loc_eco,loc_eco_comment,loc_exp_evidence,UniProt_final_locations,UniProt_Corresponding_GOTerm,CorrespondingGOTerm_HPA,Corresponding_HPA_location
Q5VWP2,122,TET5C_HUMAN,Terminal nucleotidyltransferase 5C,Experimental evidence at protein level,"Nucleus;Cytoplasm;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome",ECO:0000269;ECO:0000269;ECO:0000269,"54049,76360","Nucleus_ECO:0000269;Cytoplasm_ECO:0000269;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome_ECO:0000269",,"Nucleus;Cytoplasm;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome",Nucleus;Cytoplasm;centrosome,GO:0005634;GO:0005737;GO:0005815,GO:0005737;GO:0015630;GO:0005634,Cytosol;Microtubules;Nucleoplasm
Q5VWT5,133,FYB2_HUMAN,FYN-binding protein 2,Experimental evidence at protein level,Membrane raft,ECO:0000269,"30089,54923",Membrane raft_ECO:0000269,,Membrane raft,Membrane raft,GO:0045121,GO:0015630,Microtubules
Q5VWZ2,154,LYPL1_HUMAN,Lysophospholipase-like protein 1,Experimental evidence at protein level,"Cytoplasm,cytosol",ECO:0000269,"28002,45806,54286","Cytoplasm,cytosol_ECO:0000269",,"Cytoplasm,cytosol",cytosol,GO:0005829,GO:0005829,Cytosol
Q5VY09,124,IER5_HUMAN,Immediate early response gene 5 protein,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000269;ECO:0000269,29894,Nucleus_ECO:0000269;Cytoplasm_ECO:0000269,,Nucleus;Cytoplasm,Nucleus;Cytoplasm,GO:0005634;GO:0005737,GO:0005737;GO:0005634,Cytosol;Nucleoplasm
Q5VY80,132,ULBP6_HUMAN,UL16-binding protein 6,Experimental evidence at protein level,Cell membrane;Endoplasmic reticulum,ECO:0000269;ECO:0000250,"66741,73730",Cell membrane_ECO:0000269;Endoplasmic reticulum_ECO:0000250,,Cell membrane,Cell membrane,GO:0005886,GO:0005886,Plasma membrane
Q5VYK3,169,ECM29_HUMAN,Proteasome adapter and scaffold protein ECM29,Experimental evidence at protein level,"Endoplasmic reticulum;Endoplasmic reticulum-Golgi intermediate compartment;Endosome;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Nucleus;Endosome,multivesicular body;Cytoplasmic vesicle",ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269,"21218,21646,22256,59795","Endoplasmic reticulum_ECO:0000269;Endoplasmic reticulum-Golgi intermediate compartment_ECO:0000269;Endosome_ECO:0000269;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome_ECO:0000269;Nucleus_ECO:0000269;Endosome,multivesicular body_ECO:0000269;Cytoplasmic vesicle_ECO:0000269",,"Endoplasmic reticulum;Endoplasmic reticulum-Golgi intermediate compartment;Endosome;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Nucleus;Endosome,multivesicular body;Cytoplasmic vesicle",Endoplasmic reticulum;Endoplasmic reticulum-Golgi intermediate compartment;Endosome;centrosome;Nucleus;multivesicular body;Cytoplasmic vesicle,GO:0005783;GO:0005793;GO:0005768;GO:0005815;GO:0005634;GO:0005771;GO:0043231,GO:0043231;GO:0015630;GO:0005768;GO:0005783;GO:0005634,Microtubules;Nucleoplasm;Endosomes;Vesicles;Endoplasmic reticulum
Q5VYS4,128,MEDAG_HUMAN,Mesenteric estrogen-dependent adipogenesis protein,Experimental evidence at protein level,Cytoplasm,ECO:0000269,53763,Cytoplasm_ECO:0000269,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
Q5VYS8,153,TUT7_HUMAN,Terminal uridylyltransferase 7,Experimental evidence at protein level,Cytoplasm,ECO:0000269,"20615,20620",Cytoplasm_ECO:0000269,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
Q5VYX0,151,RNLS_HUMAN,Renalase,Experimental evidence at protein level,Secreted,ECO:0000269,"43210,57520,66243,73851,77359",Secreted_ECO:0000269,,Secreted,Secreted,GO:0005576,GO:0005737,Cytosol
Q5VZE5,141,NAA35_HUMAN,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Experimental evidence at protein level,Cytoplasm,ECO:0000269,"21547,51586",Cytoplasm_ECO:0000269,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
Q5VZF2,152,MBNL2_HUMAN,Muscleblind-like protein 2,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000269;ECO:0000269,"48398,56315,62685,64524,73013",Nucleus_ECO:0000269;Cytoplasm_ECO:0000269,,Nucleus;Cytoplasm,Nucleus;Cytoplasm,GO:0005634;GO:0005737,GO:0005737;GO:0005634,Cytosol;Nucleoplasm
Q5VZK9,158,CARL1_HUMAN,F-actin-uncapping protein LRRC16A,Experimental evidence at protein level,"Cytoplasm;Cytoplasm,cytoskeleton;Cell membrane;Cell projection,lamellipodium",ECO:0000269;ECO:0000250;ECO:0000269;ECO:0000269,"29037,29038,29039","Cytoplasm_ECO:0000269;Cytoplasm,cytoskeleton_ECO:0000250;Cell membrane_ECO:0000269;Cell projection,lamellipodium_ECO:0000269",,"Cytoplasm;Cell membrane;Cell projection,lamellipodium",Cytoplasm;Cell membrane;lamellipodium,GO:0005737;GO:0005886;GO:0030027,GO:0005737;GO:0005886,Cytosol;Plasma membrane
Q5VZM2,149,RRAGB_HUMAN,Ras-related GTP-binding protein B,Experimental evidence at protein level,Cytoplasm;Lysosome,ECO:0000269;ECO:0000269,"3734,64164,65610",Cytoplasm_ECO:0000269;Lysosome_ECO:0000269,,Cytoplasm;Lysosome,Cytoplasm;Lysosome,GO:0005737;GO:0005764,GO:0005737;GO:0005764,Cytosol;Lysosomes
Q5VZV1,144,MT21C_HUMAN,Protein-lysine methyltransferase METTL21C,Experimental evidence at protein level,Nucleus,ECO:0000269,"40083,57115",Nucleus_ECO:0000269,,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q5W0B1,165,OBI1_HUMAN,ORC ubiquitin ligase 1,Experimental evidence at protein level,Chromosome,ECO:0000269,"34785,34786",Chromosome_ECO:0000269,,Chromosome,Chromosome,GO:0005694,GO:0005634,Nucleoplasm
Q5W0Q7,132,USPL1_HUMAN,SUMO-specific isopeptidase USPL1,Experimental evidence at protein level,"Nucleus,Cajal body",ECO:0000269,"39342,40172","Nucleus,Cajal body_ECO:0000269",,"Nucleus,Cajal body",Cajal body,GO:0015030,GO:0016604,Nuclear bodies
Q5W0Z9,148,ZDH20_HUMAN,Palmitoyltransferase ZDHHC20,Experimental evidence at protein level,"Golgi apparatus membrane;Cell membrane;Cytoplasm,perinuclear region;Endoplasmic reticulum membrane;Endoplasmic reticulum-Golgi intermediate compartment membrane",ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000305;ECO:0000305,"14483,14693,14694,14702","Golgi apparatus membrane_ECO:0000269;Cell membrane_ECO:0000269;Cytoplasm,perinuclear region_ECO:0000269;Endoplasmic reticulum membrane_ECO:0000305;Endoplasmic reticulum-Golgi intermediate compartment membrane_ECO:0000305",,"Golgi apparatus membrane;Cell membrane;Cytoplasm,perinuclear region",Golgi apparatus membrane;Cell membrane;perinuclear region,GO:0000139;GO:0005886;GO:0048471,GO:0005794;GO:0005737;GO:0005886,Golgi apparatus;Cytosol;Plasma membrane
Q5W186,119,CST9_HUMAN,Cystatin-9,Experimental evidence at transcript level,Secreted,ECO:0000269,29190,Secreted_ECO:0000269,,Secreted,Secreted,GO:0005576,GO:0005737,Cytosol
Q5XG87,151,PAPD7_HUMAN,Terminal nucleotidyltransferase 4A,Experimental evidence at protein level,"Cytoplasm;Nucleus,nucleoplasm",ECO:0000269;ECO:0000269,"45487,46742","Cytoplasm_ECO:0000269;Nucleus,nucleoplasm_ECO:0000269",,"Cytoplasm;Nucleus,nucleoplasm",Cytoplasm;nucleoplasm,GO:0005737;GO:0005654,GO:0005737;GO:0005654,Cytosol;Nucleoplasm
Q5XKL5,139,BTBD8_HUMAN,BTB/POZ domain-containing protein 8,Experimental evidence at protein level,"Cell projection,axon;Presynapse;Cytoplasmic vesicle,clathrin-coated vesicle;Nucleus",ECO:0000250;ECO:0000250;ECO:0000250;ECO:0000269,"24216,27327,35311,35312,76544","Cell projection,axon_ECO:0000250;Presynapse_ECO:0000250;Cytoplasmic vesicle,clathrin-coated vesicle_ECO:0000250;Nucleus_ECO:0000269",,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q5XKP0,132,MIC13_HUMAN,MICOS complex subunit MIC13,Experimental evidence at protein level,Mitochondrion inner membrane,ECO:0000269,42672,Mitochondrion inner membrane_ECO:0000269,,Mitochondrion inner membrane,Mitochondrion inner membrane,GO:0005743,GO:0005739,Mitochondria
Q5XPI4,170,RN123_HUMAN,E3 ubiquitin-protein ligase RNF123,Experimental evidence at protein level,Cytoplasm,ECO:0000269,"45856,59138,59681,65983,71879,74778",Cytoplasm_ECO:0000269,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
Q5XXA6,145,ANO1_HUMAN,Anoctamin-1,Experimental evidence at protein level,Apical cell membrane;Presynapse,ECO:0000269;ECO:0000250,"32147,32148,57356",Apical cell membrane_ECO:0000269;Presynapse_ECO:0000250,,Apical cell membrane,Apical cell membrane,GO:0016324,GO:0005886,Plasma membrane
Q60I27,136,AL2CL_HUMAN,ALS2 C-terminal-like protein,Experimental evidence at protein level,Cytoplasm,ECO:0000269,"48301,62032",Cytoplasm_ECO:0000269,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
Q629K1,110,TRIQK_HUMAN,Triple QxxK/R motif-containing protein,Protein inferred from homology,Endoplasmic reticulum membrane,ECO:0000269,"26571,44508,67182,76853",Endoplasmic reticulum membrane_ECO:0000269,,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,GO:0005789,GO:0005783,Endoplasmic reticulum
Q63HM9,122,PLCX3_HUMAN,PI-PLC X domain-containing protein 3,Experimental evidence at protein level,Cytoplasm,ECO:0000269,"46849,74641",Cytoplasm_ECO:0000269,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
Q63HN8,167,RN213_HUMAN,E3 ubiquitin-protein ligase RNF213,Experimental evidence at protein level,"Cytoplasm,cytosol;Lipid droplet",ECO:0000269;ECO:0000269,"3347,26790","Cytoplasm,cytosol_ECO:0000269;Lipid droplet_ECO:0000269",,"Cytoplasm,cytosol;Lipid droplet",cytosol;Lipid droplet,GO:0005829;GO:0005811,GO:0005811;GO:0005829,Cytosol;Lipid droplets
Q63HR2,158,TENS2_HUMAN,Tensin-2,Experimental evidence at protein level,"Cell junction,focal adhesion;Cell membrane;Cytoplasm",ECO:0000269;ECO:0000269;ECO:0000269,"34659,52162","Cell junction,focal adhesion_ECO:0000269;Cell membrane_ECO:0000269;Cytoplasm_ECO:0000269",,"Cell junction,focal adhesion;Cell membrane;Cytoplasm",focal adhesion;Cell membrane;Cytoplasm,GO:0005925;GO:0005886;GO:0005737,GO:0005737;GO:0005925;GO:0005886,Cytosol;Focal adhesion sites;Plasma membrane
Q63ZY3,164,KANK2_HUMAN,KN motif and ankyrin repeat domain-containing protein 2,Experimental evidence at protein level,Cytoplasm;Mitochondrion,ECO:0000269;ECO:0000269,15643,Cytoplasm_ECO:0000269;Mitochondrion_ECO:0000269,,Cytoplasm;Mitochondrion,Cytoplasm;Mitochondrion,GO:0005737;GO:0005739,GO:0005737;GO:0005739,Cytosol;Mitochondria
Q641Q2,133,WAC2A_HUMAN,WASH complex subunit 2A,Experimental evidence at protein level,Early endosome membrane;Cell membrane,ECO:0000269;ECO:0000250,"47844,60975,61022",Early endosome membrane_ECO:0000269;Cell membrane_ECO:0000250,,Early endosome membrane,Early endosome membrane,GO:0031901,GO:0005768,Endosomes
Q643R3,160,LPCT4_HUMAN,Lysophospholipid acyltransferase LPCAT4,Experimental evidence at protein level,Endoplasmic reticulum membrane,ECO:0000269,"30718,30719,57321",Endoplasmic reticulum membrane_ECO:0000269,,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,GO:0005789,GO:0005783,Endoplasmic reticulum
Q64ET8,116,FRG2_HUMAN,Protein FRG2,Experimental evidence at transcript level,Nucleus,ECO:0000269,"39264,47769",Nucleus_ECO:0000269,,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q658Y4,133,F91A1_HUMAN,Protein FAM91A1,Experimental evidence at protein level,"Golgi apparatus,trans-Golgi network;Cytoplasmic vesicle",ECO:0000269;ECO:0000269,27978,"Golgi apparatus,trans-Golgi network_ECO:0000269;Cytoplasmic vesicle_ECO:0000269",,"Golgi apparatus,trans-Golgi network;Cytoplasmic vesicle",trans-Golgi network;Cytoplasmic vesicle,GO:0005794;GO:0043231,GO:0005794;GO:0043231,Golgi apparatus;Vesicles
Q659A1,129,ICE2_HUMAN,Little elongation complex subunit 2,Experimental evidence at protein level,Nucleus,ECO:0000269,"39416,40058",Nucleus_ECO:0000269,,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q66GS9,160,CP135_HUMAN,Centrosomal protein of 135 kDa,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole",ECO:0000269,"35927,41539,48591,57386,58121,66217,66237,73950,74925","Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole_ECO:0000269",,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole",centriole,GO:0005814,GO:0015630,Microtubules
Q66K79,144,CBPZ_HUMAN,Carboxypeptidase Z,Experimental evidence at protein level,"Secreted,extracellular space,extracellular matrix",ECO:0000269,"29082,29083,69492,78607,78608","Secreted,extracellular space,extracellular matrix_ECO:0000269",,"Secreted,extracellular space,extracellular matrix",extracellular matrix,GO:0005886,GO:0005886,Plasma membrane
Q66PJ3,146,AR6P4_HUMAN,ADP-ribosylation factor-like protein 6-interacting protein 4,Experimental evidence at protein level,"Nucleus,nucleolus;Nucleus speckle",ECO:0000269;ECO:0000269,52098,"Nucleus,nucleolus_ECO:0000269;Nucleus speckle_ECO:0000269",,"Nucleus,nucleolus;Nucleus speckle",nucleolus;Nucleus speckle,GO:0005730;GO:0016607,GO:0005730;GO:0016607,Nucleoli;Nuclear speckles
Q674R7,128,ATG9B_HUMAN,Autophagy-related protein 9B,Experimental evidence at protein level,Preautophagosomal structure membrane,ECO:0000269,"51076,72976,76129",Preautophagosomal structure membrane_ECO:0000269,,Preautophagosomal structure membrane,Preautophagosomal structure membrane,GO:0034045,GO:0005737,Cytosol
Q676U5,179,A16L1_HUMAN,Autophagy-related protein 16-1,Experimental evidence at protein level,Cytoplasm;Preautophagosomal structure membrane;Endosome membrane;Lysosome membrane,ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269,"12577,63900",Cytoplasm_ECO:0000269;Preautophagosomal structure membrane_ECO:0000269;Endosome membrane_ECO:0000269;Lysosome membrane_ECO:0000269,,Cytoplasm;Preautophagosomal structure membrane;Endosome membrane;Lysosome membrane,Cytoplasm;Preautophagosomal structure membrane;Endosome membrane;Lysosome membrane,GO:0005737;GO:0034045;GO:0010008;GO:0005765,GO:0005737;GO:0005764;GO:0005768,Cytosol;Endosomes;Lysosomes
Q684P5,130,RPGP2_HUMAN,Rap1 GTPase-activating protein 2,Experimental evidence at protein level,"Cytoplasm;Cytoplasm,perinuclear region",ECO:0000269;ECO:0000269,"22148,22896","Cytoplasm_ECO:0000269;Cytoplasm,perinuclear region_ECO:0000269",,"Cytoplasm;Cytoplasm,perinuclear region",Cytoplasm;perinuclear region,GO:0005737;GO:0048471,GO:0005737,Cytosol
Q687X5,143,STEA4_HUMAN,Metalloreductase STEAP4,Experimental evidence at protein level,Cell membrane;Golgi apparatus membrane;Early endosome membrane,ECO:0000269;ECO:0000269;ECO:0000269,"50900,54495,65201,66816,68154,72392,75871",Cell membrane_ECO:0000269;Golgi apparatus membrane_ECO:0000269;Early endosome membrane_ECO:0000269,,Cell membrane;Golgi apparatus membrane;Early endosome membrane,Cell membrane;Golgi apparatus membrane;Early endosome membrane,GO:0005886;GO:0000139;GO:0031901,GO:0005794;GO:0005768;GO:0005886,Golgi apparatus;Plasma membrane;Endosomes
Q68CJ6,124,SLIP_HUMAN,Nuclear GTPase SLIP-GC,Experimental evidence at transcript level,Nucleus speckle,ECO:0000269,"24293,25038,25291,74076,77343",Nucleus speckle_ECO:0000269,,Nucleus speckle,Nucleus speckle,GO:0016607,GO:0016607,Nuclear speckles
Q68CJ9,165,CR3L3_HUMAN,Cyclic AMP-responsive element-binding protein 3-like protein 3,Experimental evidence at protein level,Endoplasmic reticulum membrane,ECO:0000269,"40671,43611,56228",Endoplasmic reticulum membrane_ECO:0000269,,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,GO:0005789,GO:0005783,Endoplasmic reticulum
Q68CK6,138,ACS2B_HUMAN,"Acyl-coenzyme A synthetase ACSM2B, mitochondrial",Experimental evidence at protein level,Mitochondrion,ECO:0000269,"44970,57699,68067",Mitochondrion_ECO:0000269,,Mitochondrion,Mitochondrion,GO:0005739,GO:0005739,Mitochondria
Q68CL5,135,TPGS2_HUMAN,Tubulin polyglutamylase complex subunit 2,Experimental evidence at protein level,"Cytoplasm,cytoskeleton;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriolar satellite",ECO:0000269;ECO:0000269,"40596,40617,61753","Cytoplasm,cytoskeleton_ECO:0000269;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriolar satellite_ECO:0000269",,"Cytoplasm,cytoskeleton;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriolar satellite",cytoskeleton;centriolar satellite,GO:0005856;GO:0034451,GO:0034451;GO:0005739,Centriolar satellite;Mitochondria
Q68CP4,144,HGNAT_HUMAN,Heparan-alpha-glucosaminide N-acetyltransferase,Experimental evidence at protein level,Lysosome membrane,ECO:0000269,"29578,73237",Lysosome membrane_ECO:0000269,,Lysosome membrane,Lysosome membrane,GO:0005765,GO:0005764,Lysosomes
Q68CQ4,135,UTP25_HUMAN,U3 small nucleolar RNA-associated protein 25 homolog,Experimental evidence at protein level,"Nucleus,nucleolus",ECO:0000269,"26640,30082,61682","Nucleus,nucleolus_ECO:0000269",,"Nucleus,nucleolus",nucleolus,GO:0005730,GO:0005730,Nucleoli
Q68CZ2,153,TENS3_HUMAN,Tensin-3,Experimental evidence at protein level,"Cell junction,focal adhesion",ECO:0000269,"5547,55338,56015","Cell junction,focal adhesion_ECO:0000269",,"Cell junction,focal adhesion",focal adhesion,GO:0005925,GO:0005925,Focal adhesion sites
Q68CZ6,141,HAUS3_HUMAN,HAUS augmin-like complex subunit 3,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Cytoplasm,cytoskeleton,spindle",ECO:0000269;ECO:0000269,"40649,48190,59830","Cytoplasm,cytoskeleton,microtubule organizing center,centrosome_ECO:0000269;Cytoplasm,cytoskeleton,spindle_ECO:0000269",,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Cytoplasm,cytoskeleton,spindle",centrosome;spindle,GO:0005815;GO:0005819,GO:0015630,Microtubules
Q68D06,131,SLN13_HUMAN,Schlafen family member 13,Experimental evidence at protein level,Cytoplasm,ECO:0000269,"22532,23064",Cytoplasm_ECO:0000269,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
Q68D85,151,NR3L1_HUMAN,Natural cytotoxicity triggering receptor 3 ligand 1,Experimental evidence at protein level,Cell membrane,ECO:0000269,"24137,62489,77839",Cell membrane_ECO:0000269,,Cell membrane,Cell membrane,GO:0005886,GO:0005886,Plasma membrane
Q68D86,138,C102B_HUMAN,Coiled-coil domain-containing protein 102B,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole",ECO:0000269,"40486,40623,48194,75236","Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole_ECO:0000269",,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole",centriole,GO:0005814,GO:0015630,Microtubules
Q68D91,120,MBLC2_HUMAN,Acyl-coenzyme A thioesterase MBLAC2,Experimental evidence at protein level,Endoplasmic reticulum membrane;Cell membrane,ECO:0000269;ECO:0000269,"37757,37758,52021,60264",Endoplasmic reticulum membrane_ECO:0000269;Cell membrane_ECO:0000269,,Endoplasmic reticulum membrane;Cell membrane,Endoplasmic reticulum membrane;Cell membrane,GO:0005789;GO:0005886,GO:0005783;GO:0005886,Plasma membrane;Endoplasmic reticulum
Q68DD2,135,PA24F_HUMAN,Cytosolic phospholipase A2 zeta,Experimental evidence at protein level,"Cytoplasm,cytosol;Cell membrane;Mitochondrion",ECO:0000250;ECO:0000250;ECO:0000269,"42713,56752","Cytoplasm,cytosol_ECO:0000250;Cell membrane_ECO:0000250;Mitochondrion_ECO:0000269",,Mitochondrion,Mitochondrion,GO:0005739,GO:0005739,Mitochondria
Q68DK2,148,ZFY26_HUMAN,Zinc finger FYVE domain-containing protein 26,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Midbody",ECO:0000269;ECO:0000269,55500,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome_ECO:0000269;Midbody_ECO:0000269",,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Midbody",centrosome;Midbody,GO:0005815;GO:0030496,GO:0030496;GO:0015630,Microtubules;Midbody
Q68DK7,131,MSL1_HUMAN,Male-specific lethal 1 homolog,Experimental evidence at protein level,"Nucleus;Nucleus,nucleoplasm;Nucleus speckle",ECO:0000269;ECO:0000250;ECO:0000250,"22800,23567,73968","Nucleus_ECO:0000269;Nucleus,nucleoplasm_ECO:0000250;Nucleus speckle_ECO:0000250",,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q68DX3,164,FRPD2_HUMAN,FERM and PDZ domain-containing protein 2,Experimental evidence at protein level,"Cytoplasm;Basolateral cell membrane;Cell junction,tight junction",ECO:0000305;ECO:0000269;ECO:0000269,"18872,45059,46389,46391,52208,72882","Cytoplasm_ECO:0000305;Basolateral cell membrane_ECO:0000269;Cell junction,tight junction_ECO:0000269",,"Basolateral cell membrane;Cell junction,tight junction",Basolateral cell membrane;tight junction,GO:0016323;GO:0005923,GO:0030054;GO:0005886,Plasma membrane;Cell Junctions
Q68E01,151,INT3_HUMAN,Integrator complex subunit 3,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000269;ECO:0000269,"28183,65452,74391",Nucleus_ECO:0000269;Cytoplasm_ECO:0000269,,Nucleus;Cytoplasm,Nucleus;Cytoplasm,GO:0005634;GO:0005737,GO:0005737;GO:0005634,Cytosol;Nucleoplasm
Q68EN5,127,MACA1_HUMAN,Microtubule-associated tyrosine carboxypeptidase 1,Experimental evidence at protein level,"Cytoplasm,cytoskeleton",ECO:0000269,"59214,65996","Cytoplasm,cytoskeleton_ECO:0000269",,"Cytoplasm,cytoskeleton",cytoskeleton,GO:0005856,GO:0005737,Cytosol
Q68J44,142,DUS29_HUMAN,Dual specificity phosphatase 29,Experimental evidence at protein level,Cytoplasm;Nucleus,ECO:0000269;ECO:0000250,42964,Cytoplasm_ECO:0000269;Nucleus_ECO:0000250,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
